0,1053.933597,0,1169.367926,0,1479.813001,0.003000021,1416.466754,0.094000101
1000,1562.308111,0.006000042,1656.540464,0.001999855,1848.177472,0.191999912,1743.613491,1.389999866
2000,1433.180609,0.000999928,1642.849469,0,1839.141767,0.164000034,1734.831597,1.536000013
3000,1532.989484,0.000999928,1608.573414,0,1836.619427,0.239000082,1780.069937,2.711999893
4000,1553.558769,0,1631.121679,0.000999928,1852.207581,0.289000034,1714.782387,2.371000051
5000,1635.529181,0.000999928,1500.184342,0,1853.471475,0.325999975,1739.524631,2.997999907
6000,1546.823901,0.000999928,1522.537672,0,1865.800673,0.393000126,1752.670538,3.518000126
7000,1332.898866,0.000999928,1569.239028,0.000999928,1861.160409,0.451999903,1713.563618,4.103999853
8000,1379.361825,0,1533.645135,0.000999928,1847.692895,0.51699996,1716.349196,4.639999866
9000,1625.919419,0.000999928,1581.113431,0,1854.370306,0.586999893,1730.322005,5.276000023
10000,1500.72842,0.000999928,1525.186845,0.004000187,1808.978775,0.657000065,1744.911578,5.930000067
11000,1579.836467,0.001000166,1465.053762,0.000999928,1853.283222,0.717999935,1680.716557,6.661999941
12000,1423.187343,0,1589.729042,0.001000166,1801.000737,1.01699996,1707.927609,8.578999996
13000,1544.564476,0,1539.284687,0.001999855,1830.008527,1.021999836,1753.6936,9.088999987
14000,1492.63704,0.000999928,1537.013406,0.001000166,1850.761664,1.118000031,1726.692122,9.876000166
15000,1472.0296,0.000999928,1623.742481,0.002000093,1829.730951,1.10800004,1691.474551,10.65800023
16000,1535.897764,0.000999928,1616.530762,0.002000093,1834.918325,1.276000023,1715.296614,10.74900007
17000,1509.762404,0.000999928,1599.647607,0.002000093,1841.25367,1.177000046,1753.427465,10.898
18000,1561.404556,0.000999928,1618.463857,0.002000093,1840.595839,1.368000031,1746.959277,12.10299993
19000,1474.785081,0.002000093,1612.947354,0.002000093,1851.722323,1.48300004,1749.956754,12.64599991
20000,1557.950201,0.000999928,1491.928324,0.002000093,1837.699557,1.471999884,1695.358358,13.67799997
21000,1623.492837,0.003000021,1563.987912,0.004999876,1818.575872,1.490999937,1737.028876,13.68799996
22000,1524.247521,0.000999928,1556.854429,0.003000021,1856.205802,1.614000082,1733.998231,14.44400001
23000,1532.670834,0.006999969,1449.324066,0.00999999,1834.191366,1.644000053,1743.531614,14.99100018
24000,1442.336186,0.000999928,1555.277579,0.003999949,1819.659272,1.723999977,1715.360839,15.7980001
25000,1512.318922,0.001999855,1673.361667,0.003000021,1803.916204,1.73300004,1736.203687,16.50999999
26000,1569.022919,0.002000093,1552.380867,0.013000011,1860.027947,1.930999994,1760.189941,17.38100004
27000,1397.115545,0.002000093,1601.319611,0.003000021,1833.18636,1.878000021,1702.33747,17.68599987
28000,1529.756473,0.000999928,1605.015325,0.003000021,1838.772646,2.219000101,1737.772747,18.63300014
29000,1339.47486,0.002000093,1569.657562,0.003000021,1815.69721,2.105999947,1739.206101,18.73199987
30000,1557.342739,0.002000093,1604.240712,0.003999949,1849.928266,2.082000017,1735.021267,19.93799996
31000,1422.994306,0.003000021,1644.190762,0.003999949,1811.872477,2.160000086,1734.536908,20.57500005
32000,1573.36581,0.002000093,1595.40099,0.00999999,1826.71398,2.36500001,1689.565489,21.63599992
33000,1505.993092,0.004000187,1422.61676,0.006000042,1790.216437,2.332999945,1738.819282,23.41400003
34000,1645.310525,0.003000021,1522.058879,0.006000042,1823.845589,2.759000063,1725.252289,23.61000013
35000,1499.007484,0.001999855,1649.692221,0.005000114,1798.530732,2.592000008,1720.767879,24.93700004
36000,1586.37187,0.002999783,1615.74218,0.005000114,1837.991777,2.611000061,1761.049092,25.99600005
37000,1502.198324,0.002999783,1542.273387,0.005000114,1838.980806,2.75,1725.966194,26.03400016
38000,1582.651503,0.003000021,1526.507468,0.005000114,1835.512875,2.924999952,1714.059951,28.07299995
39000,1555.283925,0.002999783,1570.69629,0.005000114,1864.781385,3.105000019,1700.504405,28.25999999
40000,1383.464104,0.003000021,1603.54487,0.004999876,1817.289137,2.904000044,1729.498071,27.13100004
41000,1512.678307,0.003000021,1596.304006,0.006000042,1831.157642,3.089999914,1747.529249,28.954
42000,1547.926116,0.003999949,1507.796266,0.004999876,1814.744517,3.08100009,1682.520907,29.1500001
43000,1480.535903,0.003000021,1585.028207,0.006000042,1803.641413,3.18599987,1725.874284,29.79099989
44000,1522.397161,0.002999783,1671.083786,0.007000208,1799.929845,3.187000036,1748.918605,30.79700017
45000,1559.279579,0.013999939,1552.716037,0.015000105,1857.886333,3.702000141,1696.958426,33.02100015
46000,1511.541047,0.003999949,1587.417681,0.006000042,1835.448062,3.589999914,1719.60042,32.40899992
47000,1657.710868,0.003999949,1535.699389,0.007999897,1834.668562,3.36500001,1736.571918,33.89299989
48000,1571.689123,0.003999949,1618.452338,0.006999969,1831.78294,3.687999964,1674.051823,34.01600003
49000,1553.444213,0.003999949,1533.582894,0.006999969,1825.932611,3.613999844,1701.639127,41.8599999
50000,1484.77102,0.002999783,1636.101424,0.007000208,1839.383802,4.153000116,1704.796672,38.23600006
51000,1490.302312,0.003999949,1633.315835,0.008999825,1817.749261,3.774999857,1725.319458,35.79200006
52000,1532.613768,0.010999918,1531.449101,0.013000011,1860.422603,3.898000002,1744.955038,36.87899995
53000,1426.455496,0.002000093,1538.000089,0.007999897,1821.43507,4.014999866,1700.847475,37.954
54000,1428.726813,0.003000021,1645.587513,0.006999969,1841.300476,3.940999985,1754.08927,37.02900004
55000,1604.598283,0.003000021,1580.555307,0.008000135,1844.874043,4.387000084,1764.107856,39.69799995
56000,1559.025476,0.005999804,1618.617243,0.008000135,1873.535458,4.29700017,1769.946555,39.49000001
57000,1471.340064,0.013000011,1445.411444,0.013999939,1830.052991,4.52699995,1742.122897,41.76399994
58000,1536.161049,0.003999949,1580.522437,0.009000063,1852.067283,4.349999905,1770.369174,44.61199999
59000,1482.886392,0.003999949,1623.227902,0.009000063,1855.375698,4.339999914,1711.522746,42.66899991
60000,1520.561034,0.003999949,1632.914501,0.00999999,1834.2887,4.558000088,1715.513646,42.56299996
61000,1477.512244,0.006999969,1487.205347,0.011999846,1790.473558,4.625999928,1738.126131,44.84599996
62000,1466.984203,0.005000114,1586.647447,0.00999999,1815.46276,6.332999945,1697.650641,45.56299996
63000,1548.185796,0.004000187,1677.561229,0.008999825,1819.900621,4.620999813,1729.503451,44.93099999
64000,1491.9135,0.006999969,1588.238124,0.012000084,1827.94177,4.970999956,1712.246567,45.97600007
65000,1545.83154,0.004000187,1593.785722,0.00999999,1833.055483,4.730999947,1732.133465,45.96699977
66000,1571.019774,0.004999876,1429.107095,0.00999999,1835.213915,4.898000002,1732.849089,46.60000014
67000,1492.411708,0.005000114,1592.734066,0.00999999,1854.592164,5.31099987,1725.871983,54.79499984
68000,1521.174426,0.004999876,1685.377497,0.010999918,1803.081553,5.122999907,1703.595427,44.26300001
69000,1443.179535,0.005000114,1428.283344,0.00999999,1814.684863,4.671000004,1709.393582,48.57099986
70000,1547.591862,0.023999929,1621.675574,0.052999973,1825.977303,5.776000023,1707.990511,49.06700015
71000,1485.834102,0.014999866,1636.023644,0.013999939,1813.289338,5.207999945,1728.039309,49.75300002
72000,1479.63806,0.006000042,1569.831334,0.010999918,1843.008123,5.470999956,1751.80277,52.79399991
73000,1632.009036,0.004999876,1618.168654,0.030999899,1829.632833,6.532999992,1715.0432,57.72099996
74000,1676.215992,0.004999876,1589.784568,0.010999918,1819.517457,5.645999908,1727.782386,52.77399993
75000,1629.681327,0.005000114,1499.640676,0.026000023,1836.506098,6.148999929,1728.165654,55.38700008
76000,1474.683642,0.005999804,1497.407306,0.012000084,1855.230426,6.261000156,1681.635139,57.01800013
77000,1611.322937,0.027999878,1584.626567,0.059999943,1824.336735,6.334000111,1759.699921,56.92900014
78000,1581.784281,0.004999876,1613.373563,0.012000084,1840.107475,5.778000116,1760.0605,56.00100017
79000,1564.161443,0.005000114,1539.88422,0.011999846,1781.699302,5.980000019,1754.641242,57.48799992
80000,1487.064448,0.006000042,1508.495529,0.011999846,1836.500049,6.16899991,1709.083338,60.16899991
81000,1574.137936,0.006000042,1642.305398,0.029999971,1861.35517,6.245999813,1707.199204,58.28699994
82000,1472.098722,0.006000042,1510.059187,0.011999846,1832.250406,6.187999964,1730.744538,61.35099983
83000,1403.007867,0.006000042,1470.962491,0.031000137,1835.20153,6.459000111,1710.015804,62.97900009
84000,1464.239917,0.006000042,1622.573891,0.012000084,1825.803286,7.516000032,1707.201712,63.73000002
85000,1510.993894,0.006000042,1592.700674,0.013000011,1828.962592,6.499000072,1696.481956,61.37600017
86000,1566.271306,0.006999969,1560.948224,0.013000011,1776.87879,7.109999895,1737.308185,66.16000009
87000,1427.786108,0.016000032,1572.089627,0.019999981,1869.225125,7.001999855,1683.675763,65.10699987
88000,1562.540553,0.006000042,1596.348903,0.013999939,1846.619029,7.996999979,1735.017211,67.84799981
89000,1597.449347,0.008000135,1575.731984,0.013000011,1840.249958,6.592999935,1731.707331,66.56799984
90000,1525.018537,0.007999897,1669.760484,0.032999992,1861.327316,7.668000221,1758.208486,66.102
91000,1537.95373,0.006000042,1610.152544,0.032999992,1819.319792,10.39400005,1752.421457,98.977
92000,1619.967754,0.006999969,1635.631199,0.035000086,1834.823125,12.15200019,1744.003539,100.78
93000,1438.957324,0.007999897,1490.04478,0.013999939,1828.897567,12.27399993,1701.695698,107.983
94000,1514.571552,0.006999969,1455.551372,0.038000107,1816.821661,13.25500011,1719.401464,121.214
95000,1439.133341,0.027000189,1478.809175,0.049000025,1868.143343,20.90899992,1740.864563,160.9349999
96000,1435.017319,0.024000168,1552.702707,0.03399992,1854.47545,10.88599992,1777.804073,158.6029999
97000,1451.898699,0.017000198,1474.053464,0.036999941,1828.551145,15.24599981,1758.10491,157.7969999
98000,1480.370198,0.013000011,1482.439601,0.020999908,1839.942798,18.05999994,1712.482707,151.55
99000,1547.29087,0.019000053,1562.467232,0.04399991,1820.100647,19.30599999,1737.939725,154.789
